months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
2,0.7297197978705825,0.45510796703920203,0.20003233578326665,3.696246333021293,0.4869722245365117,18119,0.7783494658725799,10,0,1
0,0.07264333029102439,0.11332364941653517,0.035108414550331445,2.842430200212571,0.14966823797818535,10446,0.40278449529880417,62,1,0
11,0.9791861394973842,0.734346342859934,0.8917113629708073,3.0353756192265147,0.9383118045787714,45138,0.46433014350744145,15,0,3
24,0.6620607999818402,0.5837839106964081,0.45655891345528105,2.9764188709512323,0.6787741965666856,7369,0.3097784390808461,12,0,2
10,0.728344057685777,0.7953982662163842,0.4293978967116576,3.812358072445374,0.4864382546010889,2331,0.6123607390043552,19,0,2
28,0.9703390195841872,0.8226886339133465,0.9412667429098001,4.212741888866751,0.6231596007501189,31797,0.0819405118902411,14,0,3
18,0.48333050095935026,0.7823895371272662,0.744789381286866,2.5300450839611326,0.37008271669136517,12979,0.10074553847387187,14,1,2
23,0.5879613524555705,0.5415739955403243,0.5335720182655285,3.3618826730366536,0.5783410263408768,19285,0.12882312755365935,15,1,2
32,0.589759919714982,0.6058068597350481,0.7050171607769957,4.395539164064297,0.7372085018333392,25357,0.10156318451518485,9,0,2
31,0.8414805743897706,0.6598540664301433,0.6359425643163374,2.535976263144775,0.702928852667031,9058,0.5579757729910282,1,0,2
10,0.48997168797924207,0.0666712318220477,0.3234685696530873,1.4263570584465664,0.12002241877529446,4162,0.9136861588420117,17,0,0
43,0.8184008879197027,0.620638322663484,0.517093882969579,3.1374256650365355,0.9036765457004602,15869,0.4444437120018149,11,0,3
32,0.7849528409236759,0.6824155308244753,0.5935416945970843,3.844565305026304,0.7647528526840743,9876,0.18079989996260984,14,0,2
13,0.562923333025305,0.27672841605408105,0.15282605242059236,3.663649283169949,0.4092037723672879,12035,0.36214572089624636,25,0,1
24,0.7377696098761201,0.657923438484727,0.552354639732674,3.892724865066061,0.32800115446950007,7229,0.34685743124935675,17,0,2
38,0.519196724972943,0.4225880221408091,0.7181655115075106,3.0677563631814264,0.579996835731779,19139,0.3658656366751696,6,0,2
8,0.022761307634846715,0.4248373090673039,0.030800814718073843,1.8755526221166867,0.08154522781704333,1494,0.766116898989178,56,1,0
39,0.7874283647418479,0.6625029634179678,0.7797784342068065,3.558781242695067,0.6674252602498005,15406,0.48541726709184385,8,0,2
9,0.9703248046692682,0.7634073171743667,0.6955848830401898,4.909320060066615,0.4826937394955413,5800,0.35989572667734304,14,0,3
5,0.41954380663134,0.5755741839112913,0.4055023817722935,3.527047245769389,0.6074391903086852,2606,0.5913820202567446,24,0,1
57,0.6966147938283124,0.9642496014161216,0.9736752313155194,4.702897275102531,0.7680838831835057,7652,0.4811551014938921,4,0,3
30,0.9878381406367694,0.8024415825437388,0.9786351314916628,4.000890618261483,0.8127304659279491,35327,0.23912994209761174,6,0,3
44,0.7328398177887275,0.8229221475560191,0.5089309462391597,4.57580397658453,0.6423867257959289,38426,0.16604968269656822,0,1,3
2,0.08977214726952933,0.1088070122244128,0.34582504831325006,1.1826984543411618,0.37019532765979146,8435,0.47847946686481596,60,1,0
18,0.5997841138755461,0.7073827583892357,0.48607808313676504,4.299201189526472,0.5400092549223104,20570,0.4920145651194213,11,0,2
53,0.9191212094603891,0.9820945250893915,0.8313106395041602,3.5587354278694328,0.9198319085508052,21951,0.02885146420794943,14,0,3
24,0.5275092621026456,0.2540801761175911,0.613278557570919,2.239110303375018,0.26150632070593904,16380,0.6729381453728775,9,0,1
19,0.793834196193733,0.8055860097472487,0.7815879090270816,3.1345779675518104,0.5201108631280826,28616,0.3959753872409867,14,0,2
22,0.36449359265015585,0.3915328380428893,0.2698049160141026,3.6754421408442446,0.34101741520563544,13607,0.7475720065183085,18,0,1
10,0.1917251327071207,0.3430198493740142,0.17088504054703055,1.5826148925489756,0.3044625166889445,4834,0.67040575260499,89,0,0
8,0.3195939013789935,0.6474553212823329,0.21509722993518335,2.0630606112479066,0.45068810572158025,7459,0.5253499145792412,9,0,1
20,0.7370156124860319,0.6306246925915324,0.4648206171162287,3.255798560415127,0.4100449688029172,12423,0.42081878133253325,20,1,1
27,0.7140759812104738,0.689388583650609,0.5579177042778001,4.241342936428642,0.4582990302052845,24462,0.16437478998847938,6,0,2
5,0.5570813513080994,0.5021197551660711,0.36333699030790234,2.360973153502501,0.4767803627725964,11347,0.6843972304868428,6,0,1
24,0.551010769751758,0.46641673642633125,0.356591207272619,4.284117720419388,0.448839379281186,10953,0.6207634034171338,21,0,2
21,0.3650002262741999,0.3676115901067858,0.24297672269551332,2.2550262751837478,0.40636160053677606,14008,0.8475138575068973,16,0,1
7,0.3572291146620808,0.2935865574634735,0.641020043795491,1.7786187198524734,0.3630004052512047,15482,0.5336241391817735,26,0,1
20,0.5415435439129962,0.7452325211411904,0.42774054031079445,2.9813631794517708,0.5676854363191972,20799,0.36183232322609826,1,0,2
5,0.3091080599986633,0.31056722533597436,0.07523870826066137,1.8865623528534672,0.06957339153166874,14986,0.9937298747948962,32,1,0
9,0.20684769205958112,0.41254573039892156,0.34405048463896365,2.3963152880396903,0.3762606909504333,1844,0.49522162741500186,34,0,0
14,0.3723947595147124,0.5090187623384785,0.28558889285560174,2.461069229000902,0.39428058029242075,13928,0.7242491501915261,17,0,1
35,0.7953130280245622,0.4619613736683817,0.6781449268253839,2.509424851044482,0.47788704210033006,14714,0.13856492516084432,14,1,2
34,0.7316257440424304,0.7707268226619457,0.9816734164101995,3.547582615028213,0.7440096073811309,48895,0.005045303344512364,13,0,3
3,0.3040729711685993,0.5135691970305587,0.43935032384612116,3.0384702429228208,0.4841185084886719,13042,0.3394810647085227,11,0,1
12,0.5197293585260729,0.6475247445169952,0.7247121858572391,2.7810146062171865,0.3215851454314707,6233,0.4787547787454145,14,0,2
49,0.701311687592209,0.7110348690517673,0.5796228691396322,4.474360450014486,0.6507939603222905,41392,0.287677701625778,1,0,3
8,0.35999556344846534,0.2221976324846635,0.28784294845135017,1.9796133426881317,0.2678211659998435,2002,0.36113399849856276,4,0,1
26,0.6422700198583918,0.7881138563907474,0.5480811479137369,3.4047060769574324,0.3616419637262064,26431,0.13549473611457194,16,0,2
3,0.31440653688149406,0.4421065328798953,0.5132206790537084,2.294412322746271,0.5128794377266378,19928,0.5276983943192847,12,0,1
33,0.8173673022850262,0.7568488834989733,0.5051463951049433,2.9408757697852277,0.7438041647469775,27411,0.5906841042784785,6,0,2
16,0.7788103705210583,0.7563034032322933,0.5751307334051808,2.6447787965286205,0.4064471273299967,8185,0.11446374967656772,18,0,2
18,0.6033826409308156,0.5443146449502716,0.2035783484634617,3.3915713130374376,0.24357251573111308,2974,0.5354780889967605,7,0,1
38,0.6002793018416166,0.794897402424259,0.366700993983036,4.091930179201215,0.39727398484995563,11104,0.5202202527421095,5,0,2
19,0.6843786152682936,0.39188696517781185,0.20266694712248215,3.752247787135964,0.24062390303307749,16647,0.2672808223416001,9,0,1
27,0.7982148298078415,0.7694387449681932,0.973648944128169,3.885433933559054,0.9456341152050377,19977,0.3853903091319399,1,0,3
22,0.5810929428559168,0.5542391265684176,0.36494137906242397,1.9633269077853257,0.63476627076751,5805,0.30859979087567374,11,0,1
34,0.993116054300616,0.8595291361166304,0.9951706566708886,3.7485935342795855,0.4076289339921361,45946,0.015395024830223925,3,0,3
3,0.39840010252591945,0.6718168353242473,0.26974435728506496,2.3510081433225722,0.5575038884918788,14122,0.8313410302684228,12,0,1
7,0.11223787876330762,0.18073756266996932,0.41285729576688557,2.663826625141921,0.3216793179802609,9913,0.9564324140089294,42,1,0
13,0.584180351058697,0.34332962422362634,0.6439913222101304,2.365138813024127,0.45960396251491153,19311,0.6794042661132037,41,1,1
23,0.7695471236597908,0.8819702198755812,0.7942063166703027,3.9002488648395195,0.942164706608077,13238,0.20780194795366774,3,0,3
7,0.2203819373760302,0.35284382322619123,0.32333998183651635,1.9787062508151705,0.22091927886740947,3240,0.6007346756986499,87,1,0
13,0.39227030513602806,0.40045136128956305,0.4330929921586876,1.8977217445427006,0.3522582015575658,17263,0.7336670905950429,6,0,1
20,0.8426250892335957,0.7461435315312754,0.5797341175844801,3.9273041489874854,0.6281014901868033,10209,0.11910697109462982,15,0,2
21,0.6789619470123571,0.9322618026260999,0.7765007262959792,4.128882181357765,0.4200301610718288,28833,0.22929897175692,17,0,3
38,0.9734146156876016,0.6461128084989137,0.8441039329332978,3.521426599839833,0.55798947025192,5808,0.23000119779039946,12,1,3
14,0.45320290801306023,0.6193886364475727,0.49554928479508853,3.2649689211651887,0.6448192598294531,28411,0.5366138110773238,12,0,2
6,0.563663951845216,0.41038986944655215,0.6518891991508577,2.651260727669099,0.38730545849113096,24115,0.29601256318766556,14,0,2
14,0.7124255880801335,0.45191440699521124,0.7676064065282215,4.198087518357194,0.719176452024508,10007,0.6108011531025346,9,0,2
8,0.8181295286532242,0.9898189060795479,0.7193036082447692,3.594710096473678,0.9806535262620333,21556,0.06849953152683569,15,0,3
7,0.8908105035612637,0.6131386680973753,0.8622113363070585,3.002473359518819,0.5147144208788734,34705,0.020828409191341213,8,0,3
9,0.8468279861516198,0.7466637273633502,0.7642826615198491,2.7308059186288163,0.4871529967031623,7938,0.5530125880411857,24,1,2
6,0.6873646230775595,0.8412789608707918,0.6610473511096677,3.635062895753474,0.6646432949504703,16703,0.16867007050851174,16,0,3
13,0.7965826738266147,0.655110038215274,0.4655735169763333,3.4657095299658938,0.6041750232658394,18056,0.49447057705573105,10,0,2
15,0.6708602248557898,0.680281258845345,0.7248654187734815,3.6661353688442873,0.7980818465851316,11255,0.4199082329701538,24,0,2
20,0.48194745091511976,0.5931390643467844,0.648952714972557,3.0174101406485736,0.6142114144588364,23529,0.25254071894854613,1,0,2
22,0.5939614685371426,0.5612048737788717,0.4447068524794404,4.113556285012628,0.6494168352230164,19648,0.3017432368270031,6,0,2
10,0.7013880238822725,0.6575881685932988,0.5449560008514227,2.5717235208281144,0.48767731350432963,15227,0.5567947261966759,11,1,1
5,0.4845830242836993,0.4427831011417146,0.19117649516837906,1.5540555724821452,0.5371992685086278,1758,0.5900004722500987,5,0,1
38,0.5437234509465114,0.6338617633225188,0.5037869790466672,2.8964125304710393,0.3232014430075628,23346,0.43264096901418014,14,0,2
33,0.8408241695787029,0.7827492917957337,0.7305389412309897,3.011745081624426,0.39752736111818165,19140,0.477081686599681,2,0,2
21,0.5348435673444392,0.6571045602820358,0.35862554938624,3.7127722339661053,0.7864808174760207,17926,0.5167542194762615,2,0,2
41,0.7818586394782793,0.6456951703681587,0.7966393241550893,3.3413295170999966,0.4705863928955951,9313,0.2636163303769563,17,1,3
15,0.7273187566800279,0.6709524864191645,0.5774584792798855,3.6634640668543588,0.5419582548396014,14816,0.8170475186846992,24,0,1
7,0.32147034823872467,0.05494098486760052,0.20674868034314312,2.036661574019663,0.24994858609837187,4552,0.9118620249580156,61,1,0
18,0.29428408691254004,0.49512668262984716,0.6139845308935223,2.5376772084814707,0.6082341743330283,6385,0.4965059064885458,39,1,1
37,0.7430782737374837,0.7295960244427199,0.8351927291772061,4.012215109693502,0.5658650143500377,8744,0.4653034024232685,12,1,3
19,0.5136170544374435,0.5438409682439156,0.7776381561812815,3.7309028407688123,0.30670472693606154,8431,0.22690385213336534,24,0,2
19,0.6380759320528114,0.3563281571776097,0.5461111736219643,3.0220598558730103,0.618908482616281,10386,0.8198796120772018,25,0,1
8,0.47305715356259387,0.6478994287544207,0.5461085165776759,2.4771962322564254,0.5604266523473317,13234,0.40472200212880516,32,0,1
15,0.8785111621490047,0.7433828882457545,0.7856939783883075,2.5832880446799606,0.5112696901119274,19810,0.28319792223616236,8,0,2
37,0.8180160884564663,0.768814423820275,0.8964780473028158,3.0852664185740655,0.9432159245667222,11491,0.27599515106036054,12,0,3
15,0.5552445562643971,0.8366769696220883,0.5252822116754339,4.208910166370806,0.6528296669369733,23326,0.5749505924192858,12,0,2
53,0.6718194768789345,0.7820574740144625,0.6615653285351393,3.6444310068892567,0.4445445237930319,6802,0.3869531108853326,5,0,3
9,0.3031942027070387,0.3878243677465004,0.3865175625418501,1.6663143219774204,0.24882389055980766,14538,0.5152622477246673,18,1,1
33,0.7781532624179549,0.5860936743227232,0.5676085635667404,3.791191745499617,0.5300320583737809,27135,0.3393768949051832,23,0,2
0,0.5392119417544401,0.3744176429483585,0.2300430344965348,1.6963979644273208,0.08125425750385114,4389,0.8259296132657887,51,1,0
5,0.8364993823847183,0.7801290990226067,0.3845580579290303,3.0539092362492197,0.757263076901028,5688,0.5731393075198374,20,1,2
21,0.4620178055721753,0.7768911445229638,0.36410420098649,3.1784746810577342,0.34476009839842114,5186,0.3236332191753526,23,0,2
11,0.8785547554824631,0.7403207254366622,0.7833923589040112,3.991467467362718,0.6265683666459276,26014,0.5487203906601298,24,0,2
16,0.5190397714370272,0.2711431093054679,0.38893865282652884,3.700062490077175,0.604520470657118,6729,0.25103489326590445,16,0,1
11,0.6649982362588475,0.45094028103567785,0.3818561462050285,4.10160537595705,0.468908521660782,20038,0.28166922815628315,6,0,2
24,0.33293896233126774,0.3317018059779222,0.45701559922432533,2.7551169368757815,0.4605667034241657,15350,0.27395931355936554,8,1,1
6,0.6064070084115739,0.7633252764838919,0.6425509505386462,3.3760435927006585,0.30675863584986,10630,0.49669184936360367,13,0,2
12,0.47392289240697877,0.4530537999309369,0.18472361990530037,2.25298626367041,0.08555665396008658,9409,0.4835835200036548,44,1,0
26,0.7925295244605908,0.8247078145747124,0.3916378494650236,3.0735337551157675,0.545347172963492,2390,0.5969898283892909,12,0,2
37,0.9170784684277409,0.400996728448039,0.3509828642857619,4.011772759135633,0.7987912964729862,7745,0.11739102103060518,16,0,2
21,0.3327004522506795,0.3992718571826912,0.19541909053070708,1.680972410966365,0.6265232930799225,1816,0.7469937811851055,11,0,1
16,0.5285329663419586,0.2611443605902998,0.3458473877554197,1.990697121488291,0.5863183438455989,11405,0.37771046257594826,17,1,1
8,0.0042081851136699,0.49141927400971913,0.15741393690923747,2.7949997548024084,0.0766492354664413,9155,0.9268700332634092,10,1,0
22,0.4316962397160633,0.6897099365689261,0.5285059338736802,1.6476496177949729,0.5637228679898066,11174,0.46114303345519647,10,0,1
27,0.8970410193575431,0.9673818899757205,0.6559759952475652,3.845378226792379,0.4869790434278902,27364,0.3624282496575085,5,0,3
3,0.35909945799361487,0.1867742770706522,0.26898484012689733,2.0157001454351233,0.2528346077457294,5237,0.8854517894820066,11,0,0
11,0.5280286675957307,0.30474311135979987,0.208731036398192,3.06325280162346,0.6338235463664044,18926,0.7829067462270296,15,1,1
42,0.8608543240653916,0.8431577575177035,0.8864113900084023,3.756952846971738,0.4518547664575279,37396,0.04993341056808909,6,0,3
55,0.7217658649772838,0.9260217713609828,0.7091998943338264,4.05100924393728,0.602104301116662,48123,0.3491555786137864,6,0,3
14,0.4604426865520228,0.527300097758478,0.4596686953569542,3.574166911180207,0.30566629660224376,16184,0.16870589590734839,12,0,2
22,0.4362003330176781,0.49055312234894816,0.5849061829069615,3.5596962768758997,0.5701681191105415,13606,0.428111220567991,23,0,1
3,0.3941473743709761,0.3166635661825415,0.39066599192789553,1.7733291136040077,0.19212950047341465,13784,0.5014008078559019,56,0,0
5,0.5456214528753071,0.674977504666102,0.2152267435886804,3.101405993191226,0.33270306545077843,4387,0.3752005747069551,27,1,1
5,0.8342829878031086,0.5550350479248969,0.455466540805044,4.415824151431297,0.42680781381928207,18120,0.3569827394248605,3,0,2
25,0.9948501177329265,0.9119035099152123,0.8624132799370292,3.860674355017842,0.9141243616450565,25052,0.4974906846625465,9,0,3
17,0.50719162325551,0.35417753531615515,0.3534320537696499,2.62295459769689,0.408400297345312,17483,0.5730036942100097,35,0,1
30,0.7908849296466409,0.8471099164464067,0.7839944808055914,3.1975224947921768,0.37076060122498006,24076,0.2618615756938074,12,1,2
8,0.41835636676791416,0.3589606616963596,0.2417415689659874,2.5990250079241832,0.27487739546322015,6702,0.752202616355016,56,1,0
32,0.9539053874624555,0.7892840472325333,0.61235058848634,3.45568483508622,0.7810534635458313,31064,0.01640481206430422,12,0,3
21,0.6013914385829875,0.47588964186284766,0.18763612050180192,1.83775078886888,0.6167363959737789,6400,0.6089163271107361,18,0,1
26,0.8277649609255284,0.7938614309180738,0.7842178706758217,2.5868667144712747,0.6417172435269585,9630,0.434797618198019,4,0,2
33,0.7470490279585451,0.7052371675406744,0.7789923674904322,4.106074321534944,0.3400447548355806,10381,0.1266177350701711,17,0,2
39,0.6593424749197199,0.7421835372854735,0.47337381695253505,3.828901314186519,0.7214749965695535,22316,0.25851148161752135,1,0,2
18,0.8652754223339896,0.48620789509124607,0.4848003438267038,4.0075364040901045,0.7809441193628539,25123,0.2142738461918506,17,0,2
40,0.6660514432416216,0.8493330203619963,0.8260616227652189,3.506116865601569,0.6162266919582086,17852,0.1377739696097417,18,0,3
34,0.8585121829794511,0.6641686138426005,0.4350435469870288,3.2304558525137637,0.43811947081157177,8026,0.5398695085373819,16,0,2
14,0.5806519811434334,0.5032288877717728,0.33673210839636103,2.445822934052819,0.6238258265405445,18768,0.4637489518525503,25,1,1
18,0.6585725293733552,0.6371099915872902,0.7318729483544509,2.9974507875812493,0.34599225533539996,20563,0.10454591387022212,11,1,2
3,0.437549902030279,0.34110030296659727,0.08454444252351569,1.1601273253204525,0.3951814706119393,12270,0.922360505545427,57,0,0
45,0.7755263734536574,0.7321393925123656,0.6991436919878178,4.154370473423496,0.4323149241988157,49087,0.3665255949299967,13,0,3
25,0.4768450667841083,0.5494633311484405,0.3863013953260298,3.111512255024749,0.6658397993937408,2496,0.10992085022755446,19,0,2
19,0.7014343365024387,0.8157889746777649,0.798028576830218,4.484149529182712,0.4165223141334362,21476,0.6493946078753946,1,0,2
0,0.2395449338805416,0.37493822729897985,0.3369256358834982,1.4468546334993384,0.29554876874698754,3957,0.8533463171703238,20,1,0
4,0.2626857440211578,0.23473999244176597,0.6369702917866286,3.5863700641143046,0.37368991131903373,7473,0.459218737216982,4,0,1
29,0.60074052649618,0.6133098968565187,0.7654282948786693,2.952303199604237,0.3142854588620052,9272,0.31706304837247024,19,0,2
38,0.8706806857600855,0.5272390164825149,0.39825007739381935,3.172691453431164,0.6921399074772845,23942,0.2979527199184499,23,0,2
14,0.4620156479387986,0.016648891782585995,0.3759425825705468,2.16814381986754,0.22458748547903631,2139,0.6474005293799935,36,1,0
38,0.9676927972219912,0.9442528071562936,0.8983989139320138,4.72937238406708,0.7255274820372537,39268,0.17090185274609127,15,0,3
2,0.679145667776553,0.2898169131860704,0.5695608015530824,3.2793642835132495,0.5965693591897168,15993,0.4455874262612873,11,0,1
14,0.8620084986974691,0.6404993137526096,0.6777901192847472,3.7133230595517355,0.43973472061482427,22015,0.2698321120939223,20,0,2
14,0.6347426936577936,0.3908105220883019,0.40126481335082775,1.9920226021493508,0.42648779300871986,15924,0.5421644279435489,37,0,1
9,0.43207640955230275,0.6169953810495482,0.4949206417179821,1.941341364351619,0.48412971860408727,16177,0.7633766089211402,15,1,1
30,0.747633704756423,0.6433598176688068,0.3667497670561981,3.7825314185137398,0.39492633013548456,8255,0.5243738754572977,16,0,2
28,0.5213865009982163,0.5222793795216251,0.46600031969179606,3.5591453614253497,0.6094675813817169,29073,0.29808918426758535,10,0,2
0,0.06339257596432024,0.19674633555930487,0.4141984664176284,1.4855965290553448,0.254970606127586,12997,0.8752304742701748,42,0,0
1,0.5207396027876675,0.11554823912165596,0.2349006525684244,1.6951837644595258,0.13309475903869314,1723,0.9141135528253802,40,0,0
7,0.030548992854913817,0.30518088466095333,0.2451671493533868,2.6655933475355895,0.20515024086040842,904,0.44708116704643286,19,1,0
4,0.5039341917245027,0.6627158484829534,0.5123628401201011,4.3155016004824756,0.42759111438711533,14879,0.5795918029347265,13,0,2
42,0.9511416164090863,0.9871976266016937,0.7007901182127437,4.192970949970843,0.5667412583493208,11770,0.34887813803671475,8,0,3
24,0.9123524049916252,0.8263106479866242,0.825147092936727,3.149259628674163,0.8438381992513244,11315,0.19592914820453944,5,0,3
31,0.6321092379962256,0.5362230126599437,0.6991425302948571,3.0455877853996913,0.5596988426417338,22951,0.5363901200380489,24,1,2
30,0.7413127681695999,0.6266476449563267,0.6226427661276672,3.747019366076775,0.47342605439510677,36623,0.17018537315288135,11,0,3
7,0.48614048216440053,0.5977901248971633,0.5074279871002045,2.6517371319042677,0.19663006009041586,11593,0.4320872188082914,30,0,1
14,0.3828964153496722,0.2146919983327667,0.23810559255935246,2.445999919187498,0.2987219076401308,4168,0.48139006356232483,54,1,0
10,0.24437119600670448,0.061703584032738235,0.2617867880766872,2.0612573781943873,0.07068764143300936,12398,0.9206754728510343,32,0,0
6,0.8655479075364698,0.8774870429613353,0.552917046914292,4.187077138246295,0.8599531143829859,25207,0.2824921788376268,11,0,3
10,0.578747114992471,0.25011412832144214,0.4267000134167075,2.187847912100339,0.5562012420156577,5509,0.4469852262147472,39,0,1
12,0.5273753612815744,0.6432091796099213,0.7176981946250426,3.701213258374365,0.5921598658813545,15418,0.17761030658295712,1,0,2
8,0.30764205551655366,0.47319092374402694,0.23521770142744586,1.619340400180319,0.3616253743302082,9967,0.6408722921822633,78,0,0
6,0.7996934327634081,0.7911009604113561,0.73225899346785,3.077678828955027,0.7153836942973804,3055,0.10450907662202921,4,0,2
9,0.831823640367491,0.8468793374620404,0.44294048178740286,2.760902819887236,0.45241908462813346,22778,0.2569487622988201,17,0,2
29,0.7268394427610285,0.4179505553962227,0.36312645153083445,2.6200163851780234,0.5157921645587547,12786,0.30184629689507103,19,0,2
20,0.4351600877252611,0.6685724834075609,0.6493750171956585,2.7905532501673216,0.46225900768217354,4613,0.2555234004343858,34,1,1
9,0.45095436065827865,0.4753228123629736,0.1146680180841428,2.2409359464285075,0.11825548755993866,5009,0.5096133609444051,77,0,0
26,0.6390451553781429,0.4639968718444361,0.5874929294014014,3.540230829004789,0.7172145599528712,14563,0.2703250770721233,11,0,2
25,0.5450102176358773,0.8709015338821435,0.6642520870757312,4.292563104327576,0.36342196344629857,8461,0.2727242016597043,4,0,2
7,0.8048232804058866,0.9731752268399818,0.6364796874281575,4.309386162862697,0.7978252027002953,32538,0.43346673417594184,3,0,3
16,0.43201373460728315,0.29337314229866346,0.4166003321845201,2.07982691699329,0.17118096597639101,11028,0.7494936846516691,13,1,1
18,0.5573854765781312,0.5824239466099916,0.3681755971518058,1.8460316667783974,0.6266461981831449,793,0.5315469675223238,16,0,1
22,0.3989236741800109,0.2998642595612025,0.20554860442299525,1.9865158394858515,0.15205072521508353,2826,0.5248087745895675,42,1,1
23,0.5479634060583669,0.39932066759819196,0.6396241393509926,3.5479710686920796,0.5776680651511573,4077,0.3328501939612054,10,1,1
16,0.8035004887854784,0.4595715365026132,0.4274888657406349,4.248337842964137,0.6681269739802311,23851,0.36181138878406593,2,0,2
7,0.684623505015426,0.6907617906500485,0.6509018982040519,2.652604908348159,0.3273935239617744,14306,0.4589373709610445,5,1,2
27,0.8435014925642546,0.7478542020456758,0.778775475126763,3.473502096704631,0.519254008349485,9412,0.5968156200638177,2,0,2
5,0.6513379062631435,0.34169884728529687,0.36492818455560616,3.704587432505993,0.38206759359936604,15019,0.316300810736614,38,0,1
4,0.07495251767812423,0.18733064975631686,0.23702625741320504,2.5379356862067475,0.1313566157953417,7545,0.765148958725387,20,1,0
6,0.48514701337936267,0.10303512621031141,0.2307210667168478,2.054219650707269,0.16752161615700475,10234,0.515873704158242,34,1,0
12,0.7123737379321808,0.5368558238604244,0.4325866281119687,3.6037297470746235,0.5080459589157568,4854,0.3618000858066444,18,0,1
11,0.095196515051221,0.19494738210649992,0.051338839697593855,1.5807218256163906,0.25699167404381434,13311,0.8907875658552964,68,0,0
11,0.3956362611278685,0.2959383565511784,0.3643757041706771,2.888382406363772,0.4640417382857177,9076,0.472951504547521,5,0,1
14,0.7971875225327762,0.7415485506244998,0.8275046694160543,3.7428171353002817,0.8438027804360582,3138,0.4023765609948474,3,0,3
9,0.7347853118446963,0.4186033290660076,0.701257726619423,4.1243591745855035,0.3947450729498021,25486,0.22828843019651562,23,0,2
30,0.4500876682402117,0.6326509681294276,0.6210153360697658,3.583193845596974,0.5182908608709123,9855,0.38794787662139496,16,0,2
17,0.7271729758116504,0.32265524899299,0.2583433218526964,3.4621561950611834,0.23483054062835942,13655,0.7100186943000895,42,0,1
2,0.5165152807441278,0.39252061892020584,0.30774460324111197,2.7850638388888704,0.6440339709805749,5587,0.8151463269108878,10,0,1
42,0.8564845639981726,0.9083645508257082,0.7988617826279322,3.1292333596881723,0.652071236708635,29132,0.18849277096314004,10,0,3
57,0.7629402358971543,0.8106313866637175,0.9539093264923201,4.442844134657463,0.4757522696755681,6267,0.3254786675590363,8,0,3
2,0.18531050625544868,0.030010898794135377,0.10898132317773886,2.8062345657442727,0.05052582262758347,2762,0.6208981083107725,89,1,0
25,0.8745151048520124,0.8029375524205844,0.5036612329737991,3.289102258562746,0.5573347620259137,22637,0.539580951811902,18,0,2
7,0.08990736595845243,0.4320479620503051,0.38838059831407096,1.4719035783890535,0.27149125700066484,12715,0.9718312433209847,25,0,0
10,0.43210111132475804,0.28233513125365256,0.3440246350292071,1.8436933749266438,0.47689975466680834,12245,0.7995952008172464,11,0,1
6,0.49898237607756607,0.26935009304569285,0.3372008309074689,1.7376017698045947,0.0001904078520685637,11471,0.577183725064619,76,1,0
19,0.9534908125234027,0.8904382344249603,0.9262073295993238,3.6744542655108408,0.9535738348526738,39576,0.18558080739287092,6,0,3
17,0.4558910137428873,0.6202679399745968,0.5737823981392474,3.517162723901765,0.46689420977250107,15610,0.6741466090593942,39,0,1
6,0.08251064898442415,0.005748986198648887,0.40644374624253243,2.945625722940429,0.11379028514766325,3242,0.5179519525491761,13,0,0
18,0.47886981075212137,0.8722750546706386,0.3995640273135349,3.571320123456224,0.6379962448781701,5963,0.5982855149300933,11,0,2
25,0.5832957240060541,0.7429406482651753,0.624916874367565,3.463178280438725,0.4522876831442842,21781,0.49966875809201694,6,1,2
10,0.5287060799234546,0.8443971397328883,0.7753881681132366,3.876715249827315,0.43585375942704646,24556,0.5174654264281616,24,0,2
31,0.6060336415733704,0.8349920893288665,0.7365195571961274,3.152212113277587,0.4423438807721358,16481,0.2914148297537956,2,0,2
6,0.8100066401819341,0.8071271191743746,0.41462962013096727,4.209350082768527,0.6908177227216052,2233,0.2844360310915157,19,0,2
10,0.2875110444464591,0.24533104425466917,0.5850527291720522,3.238132821732503,0.6224378209552721,6330,0.3996113865440212,18,1,1
18,0.39360628556368077,0.4544381257046673,0.4516539391944715,3.7759990589469554,0.4128155140001848,9845,0.3729496195095999,30,0,1
11,0.6136986469229757,0.5321721457323572,0.4959092930625254,3.260646550932189,0.3148655535731062,18416,0.5431110123584957,21,0,1
17,0.41348881162136963,0.21519870740576308,0.4947822055259825,2.30780515053541,0.6480734154666692,15159,0.39688644403654044,10,0,1
21,0.3153491268741565,0.5060396591019296,0.16889211090612313,2.4792517143397017,0.4344093658832474,9119,0.7155843452499329,13,0,1
23,0.969608013290175,0.6529104844501321,0.6661573126775544,4.696031770498803,0.45581829187601636,17973,0.10697851934411845,13,0,3
10,0.679375629595446,0.4824063905430911,0.2972320494205801,3.4251179303471693,0.5123156684496968,15529,0.7988895854589885,14,0,1
30,0.5916876379456364,0.46586903037609817,0.5039838825913958,2.5421155671126403,0.3276748946090476,29315,0.5390501481004681,21,0,2
16,0.8998825728540403,0.7002294690038375,0.3585946397091766,3.0704234893066644,0.42701550889949297,15785,0.18833173053630697,3,0,2
17,0.7024094179287279,0.6198223429549771,0.3916324795323925,3.818714774557688,0.5221760980487475,3750,0.5581124066161033,3,0,2
